Date,TotalTransactions,TotalTradedShares,TotalTradedAmount,Open,High,Low,Close,Adj Close,Volume,Name
2018-12-25,25,1588.0,1363054.0,870.0,870.0,855.0,855.0,855.0,1363054.0,NABIL
2018-12-24,36,5253.0,4559230.0,876.0,876.0,865.0,876.0,865.0,4559230.0,NABIL
2018-12-23,54,8974.0,7768742.0,870.0,870.0,851.0,851.0,851.0,7768742.0,NABIL
2018-12-20,47,3393.0,2889782.0,860.0,860.0,845.0,860.0,845.0,2889782.0,NABIL
2018-12-19,43,7082.0,6065755.0,860.0,860.0,850.0,850.0,850.0,6065755.0,NABIL
2018-12-18,43,5028.0,4313427.0,862.0,862.0,856.0,862.0,856.0,4313427.0,NABIL
2018-12-17,35,2512.0,2156799.0,869.0,869.0,850.0,850.0,850.0,2156799.0,NABIL
2018-12-16,66,9410.0,8028210.0,859.0,859.0,847.0,859.0,847.0,8028210.0,NABIL
2018-12-13,51,4879.0,4154691.0,855.0,855.0,847.0,847.0,847.0,4154691.0,NABIL
2018-12-12,43,3175.0,2698524.0,860.0,860.0,845.0,860.0,845.0,2698524.0,NABIL
2018-12-11,52,3869.0,3292015.0,860.0,860.0,844.0,844.0,844.0,3292015.0,NABIL
2018-12-10,82,8181.0,6985900.0,860.0,860.0,850.0,860.0,850.0,6985900.0,NABIL
2018-12-09,51,4171.0,3551145.0,856.0,856.0,850.0,850.0,850.0,3551145.0,NABIL
2018-12-06,57,6099.0,5146673.0,851.0,851.0,830.0,851.0,830.0,5146673.0,NABIL
2018-12-05,90,7992.0,6810591.0,860.0,860.0,849.0,849.0,849.0,6810591.0,NABIL
2018-12-04,150,13920.0,11836081.0,863.0,863.0,841.0,863.0,841.0,11836081.0,NABIL
2018-12-03,53,3135.0,2724634.0,875.0,875.0,862.0,862.0,862.0,2724634.0,NABIL
2018-12-02,49,4594.0,4012974.0,882.14,882.14,865.0,882.14,865.0,4012974.0,NABIL
2018-11-29,52,3294.0,2918930.0,890.0,890.0,882.0,882.0,882.0,2918930.0,NABIL
2018-11-28,58,5451.0,4856282.0,900.0,900.0,888.0,900.0,888.0,4856282.0,NABIL
2018-11-27,42,4029.0,3590433.0,899.0,899.0,885.0,885.0,885.0,3590433.0,NABIL
2018-11-26,44,5967.0,5315003.0,898.76,898.76,888.0,898.76,888.0,5315003.0,NABIL
2018-11-25,42,3792.0,3411869.0,904.0,904.0,898.0,898.0,898.0,3411869.0,NABIL
2018-11-22,42,4595.0,4161447.0,915.0,915.0,900.0,915.0,900.0,4161447.0,NABIL
2018-11-21,33,3991.0,3590008.0,906.0,906.0,890.0,890.0,890.0,3590008.0,NABIL
2018-11-20,13,760.0,689755.0,918.0,918.0,902.0,918.0,902.0,689755.0,NABIL
2018-11-19,31,2568.0,2343176.0,918.0,918.0,908.0,908.0,908.0,2343176.0,NABIL
2018-11-18,38,3113.0,2861006.0,930.0,930.0,916.0,930.0,916.0,2861006.0,NABIL
2018-11-15,55,7548.0,7014926.0,940.0,940.0,919.0,919.0,919.0,7014926.0,NABIL
2018-11-14,33,4373.0,4012461.0,920.0,920.0,915.0,920.0,915.0,4012461.0,NABIL
2018-11-13,11,833.0,765772.0,921.0,921.0,905.0,905.0,905.0,765772.0,NABIL
2018-11-12,49,4075.0,3671257.0,911.0,911.0,897.0,911.0,897.0,3671257.0,NABIL
2018-11-11,31,2235.0,2049703.0,946.0,946.0,897.0,897.0,897.0,2049703.0,NABIL
2018-11-06,5,230.0,213380.0,900.0,900.0,900.0,900.0,900.0,213380.0,NABIL
2018-11-05,35,2736.0,2564837.0,940.0,940.0,935.0,935.0,935.0,2564837.0,NABIL
2018-11-04,33,2099.0,1973599.0,947.0,947.0,938.0,947.0,938.0,1973599.0,NABIL
2018-11-01,23,1572.0,1486688.0,949.0,949.0,940.0,940.0,940.0,1486688.0,NABIL
2018-10-31,20,2427.0,2290367.0,952.0,952.0,940.0,952.0,940.0,2290367.0,NABIL
2018-10-30,23,1768.0,1665460.0,945.0,945.0,940.0,940.0,940.0,1665460.0,NABIL
2018-10-29,38,2862.0,2696421.0,945.0,945.0,939.0,945.0,939.0,2696421.0,NABIL
2018-10-28,38,2511.0,2375880.0,956.0,956.0,939.0,939.0,939.0,2375880.0,NABIL
2018-10-25,16,1044.0,1003004.0,963.0,963.0,956.0,963.0,956.0,1003004.0,NABIL
2018-10-24,35,3191.0,3062958.0,970.0,970.0,956.0,956.0,956.0,3062958.0,NABIL
2018-10-23,21,2006.0,1914357.0,960.0,960.0,950.0,960.0,950.0,1914357.0,NABIL
2018-10-22,26,1928.0,1836366.0,959.0,959.0,950.0,950.0,950.0,1836366.0,NABIL
2018-10-21,6,193.0,183830.0,955.0,955.0,950.0,955.0,950.0,183830.0,NABIL
2018-10-15,18,1245.0,1176840.0,956.0,956.0,940.0,940.0,940.0,1176840.0,NABIL
2018-10-14,20,1925.0,1805120.0,939.0,939.0,935.0,939.0,935.0,1805120.0,NABIL
2018-10-11,39,5113.0,4765260.0,937.0,937.0,929.0,929.0,929.0,4765260.0,NABIL
2018-10-10,41,4393.0,4083177.0,932.0,932.0,927.0,932.0,927.0,4083177.0,NABIL
2018-10-09,29,2484.0,2309884.0,939.0,939.0,927.0,927.0,927.0,2309884.0,NABIL
2018-10-08,33,3337.0,3103085.0,944.0,944.0,927.0,944.0,927.0,3103085.0,NABIL
2018-10-07,50,5803.0,5418389.0,944.0,944.0,927.0,927.0,927.0,5418389.0,NABIL
2018-10-04,61,5142.0,4793892.0,958.0,958.0,916.0,958.0,916.0,4793892.0,NABIL
2018-10-03,49,5114.0,4797575.0,945.0,945.0,932.0,932.0,932.0,4797575.0,NABIL
2018-10-02,41,3936.0,3714697.0,950.0,950.0,940.0,950.0,940.0,3714697.0,NABIL
2018-10-01,39,2593.0,2457545.0,956.0,956.0,934.0,934.0,934.0,2457545.0,NABIL
2018-09-30,43,7218.0,6875847.0,961.0,961.0,950.0,961.0,950.0,6875847.0,NABIL
2018-09-27,32,3070.0,2955155.0,970.0,970.0,960.0,960.0,960.0,2955155.0,NABIL
2018-09-26,74,9356.0,9023400.0,969.0,969.0,960.0,969.0,960.0,9023400.0,NABIL
2018-09-25,50,5209.0,5014381.0,965.0,965.0,960.0,960.0,960.0,5014381.0,NABIL
2018-09-23,37,3193.0,3067001.0,964.0,964.0,950.0,964.0,950.0,3067001.0,NABIL
2018-09-20,57,6516.0,6276391.0,970.0,970.0,960.0,960.0,960.0,6276391.0,NABIL
2018-09-18,54,5243.0,5077774.0,970.0,970.0,966.0,970.0,966.0,5077774.0,NABIL
2018-09-17,34,1984.0,1919979.0,970.0,970.0,965.0,965.0,965.0,1919979.0,NABIL
2018-09-16,59,9770.0,9476501.0,974.0,974.0,968.0,974.0,968.0,9476501.0,NABIL
2018-09-13,52,5373.0,5204961.0,970.0,970.0,966.0,966.0,966.0,5204961.0,NABIL
2018-09-12,26,4296.0,4148546.0,967.0,967.0,965.0,967.0,965.0,4148546.0,NABIL
2018-09-11,34,6852.0,6594520.0,969.0,969.0,960.0,960.0,960.0,6594520.0,NABIL
2018-09-10,52,7438.0,7154743.0,967.0,967.0,960.0,967.0,960.0,7154743.0,NABIL
2018-09-09,55,7541.0,7272133.0,974.0,974.0,955.0,955.0,955.0,7272133.0,NABIL
2018-09-06,141,16698.0,16255028.0,984.0,984.0,963.0,984.0,963.0,16255028.0,NABIL
2018-09-05,90,10041.0,9723088.0,974.0,974.0,965.0,965.0,965.0,9723088.0,NABIL
2018-09-04,80,8115.0,7858208.0,971.0,971.0,961.0,971.0,961.0,7858208.0,NABIL
2018-09-03,80,7503.0,7217390.0,970.0,970.0,955.0,955.0,955.0,7217390.0,NABIL
2018-09-02,73,7021.0,6664605.0,952.0,952.0,946.0,952.0,946.0,6664605.0,NABIL
2018-08-30,54,5231.0,4957539.0,952.0,952.0,945.0,945.0,945.0,4957539.0,NABIL
2018-08-29,36,3171.0,3001456.0,949.0,949.0,945.0,949.0,945.0,3001456.0,NABIL
2018-08-28,60,6091.0,5781337.0,950.0,950.0,943.0,943.0,943.0,5781337.0,NABIL
2018-08-26,63,5990.0,5664032.0,948.0,948.0,944.0,948.0,944.0,5664032.0,NABIL
2018-08-23,60,4749.0,4479671.0,945.0,945.0,941.0,941.0,941.0,4479671.0,NABIL
2018-08-22,35,2174.0,2048396.0,945.0,945.0,935.0,945.0,935.0,2048396.0,NABIL
2018-08-21,71,4925.0,4641395.0,947.0,947.0,940.0,940.0,940.0,4641395.0,NABIL
2018-08-20,106,9155.0,8697104.0,960.0,960.0,942.0,960.0,942.0,8697104.0,NABIL
2018-08-19,134,11046.0,10576160.0,965.0,965.0,954.0,954.0,954.0,10576160.0,NABIL
2018-08-16,186,17494.0,16648687.0,966.0,966.0,930.0,966.0,930.0,16648687.0,NABIL
2018-08-15,163,17869.0,16481295.0,940.0,940.0,913.0,913.0,913.0,16481295.0,NABIL
2018-08-14,51,6383.0,5763190.0,907.0,907.0,900.0,907.0,900.0,5763190.0,NABIL
2018-08-13,44,5383.0,4849651.0,907.0,907.0,900.0,900.0,900.0,4849651.0,NABIL
2018-08-12,67,6359.0,5711482.0,910.0,910.0,894.0,910.0,894.0,5711482.0,NABIL
2018-08-09,40,3307.0,2995504.0,922.0,922.0,904.0,904.0,904.0,2995504.0,NABIL
2018-08-08,36,2673.0,2418903.0,910.0,910.0,903.0,910.0,903.0,2418903.0,NABIL
2018-08-07,42,2142.0,1939354.0,919.0,919.0,904.0,904.0,904.0,1939354.0,NABIL
2018-08-06,62,6662.0,6014701.0,907.0,907.0,900.0,907.0,900.0,6014701.0,NABIL
2018-08-05,71,6414.0,5793997.0,907.0,907.0,900.0,900.0,900.0,5793997.0,NABIL
2018-08-02,53,5552.0,5025364.0,909.0,909.0,904.0,909.0,904.0,5025364.0,NABIL
2018-08-01,56,5960.0,5399467.0,910.0,910.0,904.0,904.0,904.0,5399467.0,NABIL
2018-07-31,58,5144.0,4667568.0,910.0,910.0,905.0,910.0,905.0,4667568.0,NABIL
2018-07-30,46,5174.0,4704652.0,913.0,913.0,907.0,907.0,907.0,4704652.0,NABIL
2018-07-29,63,5574.0,5081568.0,919.0,919.0,909.0,919.0,909.0,5081568.0,NABIL
2018-07-26,75,13263.0,11940605.0,908.0,908.0,899.0,899.0,899.0,11940605.0,NABIL
2018-07-25,81,7248.0,6515265.0,900.0,900.0,897.0,900.0,897.0,6515265.0,NABIL
2018-07-24,173,20936.0,18838973.0,905.0,905.0,898.0,898.0,898.0,18838973.0,NABIL
2018-07-23,96,11306.0,10173097.0,900.0,900.0,898.0,900.0,898.0,10173097.0,NABIL
2018-07-22,74,6188.0,5564234.0,900.0,900.0,897.0,897.0,897.0,5564234.0,NABIL
2018-07-19,282,36821.0,33135848.0,905.0,905.0,898.0,905.0,898.0,33135848.0,NABIL
2018-07-18,150,28537.0,25684476.0,905.0,905.0,897.0,897.0,897.0,25684476.0,NABIL
2018-07-17,364,64608.0,58183875.0,917.0,917.0,899.0,917.0,899.0,58183875.0,NABIL
2018-07-16,102,10813.0,9814734.0,921.0,921.0,903.0,903.0,903.0,9814734.0,NABIL
2018-07-15,70,5465.0,5011393.0,920.0,920.0,912.0,920.0,912.0,5011393.0,NABIL
2018-07-12,77,5387.0,4937055.0,922.0,922.0,911.0,911.0,911.0,4937055.0,NABIL
2018-07-11,81,9218.0,8488516.0,928.0,928.0,917.0,928.0,917.0,8488516.0,NABIL
2018-07-10,53,3949.0,3635273.0,926.0,926.0,917.0,917.0,917.0,3635273.0,NABIL
2018-07-09,91,11028.0,10191921.0,941.0,941.0,918.0,941.0,918.0,10191921.0,NABIL
2018-07-08,102,12880.0,12053335.0,953.0,953.0,928.0,928.0,928.0,12053335.0,NABIL
2018-07-05,141,12676.0,11688329.0,928.0,928.0,919.0,928.0,919.0,11688329.0,NABIL
2018-07-04,71,6221.0,5705845.0,920.0,920.0,913.0,913.0,913.0,5705845.0,NABIL
2018-07-03,48,5734.0,5276092.0,926.0,926.0,918.0,926.0,918.0,5276092.0,NABIL
2018-07-02,37,2420.0,2230578.0,928.0,928.0,917.0,917.0,917.0,2230578.0,NABIL
2018-07-01,57,4235.0,3928819.0,945.0,945.0,925.0,945.0,925.0,3928819.0,NABIL
2018-06-28,46,2623.0,2458336.0,955.0,955.0,931.0,931.0,931.0,2458336.0,NABIL
2018-06-27,57,5047.0,4684972.0,935.0,935.0,921.0,935.0,921.0,4684972.0,NABIL
2018-06-26,13,1174.0,1090732.0,931.0,931.0,922.0,922.0,922.0,1090732.0,NABIL
2018-06-25,54,4988.0,4659460.0,945.0,945.0,930.0,945.0,930.0,4659460.0,NABIL
2018-06-24,53,4494.0,4227179.0,943.0,943.0,936.0,936.0,936.0,4227179.0,NABIL
2018-06-21,36,2308.0,2172544.0,945.0,945.0,940.0,945.0,940.0,2172544.0,NABIL
2018-06-20,35,3344.0,3150990.0,945.0,945.0,940.0,940.0,940.0,3150990.0,NABIL
2018-06-19,24,1365.0,1284805.0,944.0,944.0,940.0,944.0,940.0,1284805.0,NABIL
2018-06-18,45,2878.0,2708792.0,955.0,955.0,937.0,937.0,937.0,2708792.0,NABIL
2018-06-17,34,3161.0,3005848.0,959.0,959.0,940.0,959.0,940.0,3005848.0,NABIL
2018-06-14,20,947.0,908810.0,963.0,963.0,955.0,955.0,955.0,908810.0,NABIL
2018-06-13,50,3803.0,3623053.0,960.0,960.0,945.0,960.0,945.0,3623053.0,NABIL
2018-06-12,35,4558.0,4348302.0,960.0,960.0,945.0,945.0,945.0,4348302.0,NABIL
2018-06-11,63,5198.0,4985404.0,975.0,975.0,945.0,975.0,945.0,4985404.0,NABIL
2018-06-10,72,5466.0,5203139.0,970.0,970.0,944.0,944.0,944.0,5203139.0,NABIL
2018-06-07,72,4786.0,4699557.0,990.0,990.0,975.0,990.0,975.0,4699557.0,NABIL
2018-06-06,30,1882.0,1870275.0,1000.0,1000.0,988.0,988.0,988.0,1870275.0,NABIL
2018-06-04,60,3875.0,3778918.0,985.0,985.0,970.0,985.0,970.0,3778918.0,NABIL
2018-06-03,73,5913.0,5851885.0,1000.0,1000.0,980.0,980.0,980.0,5851885.0,NABIL
2018-05-31,46,3164.0,3164745.0,1005.0,1005.0,995.0,1005.0,995.0,3164745.0,NABIL
2018-05-30,33,2360.0,2369794.0,1013.0,1013.0,999.0,999.0,999.0,2369794.0,NABIL
2018-05-29,52,4198.0,4215660.0,1010.0,1010.0,999.0,1010.0,999.0,4215660.0,NABIL
2018-05-28,35,4170.0,4168432.0,1012.0,1012.0,985.0,985.0,985.0,4168432.0,NABIL
2018-05-27,43,3069.0,3025613.0,990.0,990.0,978.0,990.0,978.0,3025613.0,NABIL
2018-05-24,55,5307.0,5272846.0,999.0,999.0,990.0,990.0,990.0,5272846.0,NABIL
2018-05-23,64,5655.0,5608070.0,999.0,999.0,984.0,999.0,984.0,5608070.0,NABIL
2018-05-22,50,6365.0,6353640.0,1003.0,1003.0,995.0,995.0,995.0,6353640.0,NABIL
2018-05-21,57,6405.0,6406075.0,1010.0,1010.0,996.0,1010.0,996.0,6406075.0,NABIL
2018-05-20,84,9372.0,9407270.0,1022.0,1022.0,1000.0,1000.0,1000.0,9407270.0,NABIL
2018-05-17,42,3295.0,3305126.0,1005.0,1005.0,1001.0,1005.0,1001.0,3305126.0,NABIL
2018-05-16,48,6058.0,6059488.0,1002.0,1002.0,999.0,999.0,999.0,6059488.0,NABIL
2018-05-15,31,2596.0,2600618.0,1007.0,1007.0,995.0,1007.0,995.0,2600618.0,NABIL
2018-05-14,80,8898.0,8893275.0,1004.0,1004.0,990.0,990.0,990.0,8893275.0,NABIL
2018-05-10,42,3212.0,3220711.0,1010.0,1010.0,996.0,1010.0,996.0,3220711.0,NABIL
2018-05-09,65,7968.0,8034051.0,1014.0,1014.0,1003.0,1003.0,1003.0,8034051.0,NABIL
2018-05-08,56,8831.0,8852104.0,1010.0,1010.0,997.0,1010.0,997.0,8852104.0,NABIL
2018-05-07,71,6050.0,6056230.0,1010.0,1010.0,998.0,998.0,998.0,6056230.0,NABIL
2018-05-06,70,6340.0,6357513.0,1006.0,1006.0,1000.0,1006.0,1000.0,6357513.0,NABIL
2018-05-03,70,6662.0,6759592.0,1025.0,1025.0,1009.0,1009.0,1009.0,6759592.0,NABIL
2018-05-02,91,10811.0,10833777.0,1025.0,1025.0,996.0,1025.0,996.0,10833777.0,NABIL
2018-04-29,90,7378.0,7486292.0,1020.0,1020.0,1002.0,1002.0,1002.0,7486292.0,NABIL
2018-04-26,97,13380.0,13834533.0,1050.0,1050.0,1020.0,1050.0,1020.0,13834533.0,NABIL
2018-04-25,89,10589.0,10957803.0,1045.0,1045.0,1030.0,1030.0,1030.0,10957803.0,NABIL
2018-04-24,114,8229.0,8577428.0,1064.0,1064.0,1032.0,1064.0,1032.0,8577428.0,NABIL
2018-04-23,180,16208.0,17342320.0,1081.0,1081.0,1050.0,1050.0,1050.0,17342320.0,NABIL
2018-04-22,210,20691.0,22041196.0,1076.0,1076.0,1058.0,1076.0,1058.0,22041196.0,NABIL
2018-04-19,179,15695.0,16510904.0,1060.0,1060.0,1041.0,1041.0,1041.0,16510904.0,NABIL
2018-04-18,128,21999.0,22542958.0,1050.0,1050.0,999.0,1050.0,999.0,22542958.0,NABIL
2018-04-17,127,16009.0,16014884.0,1005.0,1005.0,997.0,997.0,997.0,16014884.0,NABIL
2018-04-16,65,8325.0,8269895.0,999.0,999.0,980.0,999.0,980.0,8269895.0,NABIL
2018-04-15,105,13102.0,12926814.0,999.0,999.0,979.0,979.0,979.0,12926814.0,NABIL
2018-04-12,115,14218.0,14093564.0,999.0,999.0,988.0,999.0,988.0,14093564.0,NABIL
2018-04-11,79,8026.0,7922823.0,994.0,994.0,980.0,980.0,980.0,7922823.0,NABIL
2018-04-10,138,11944.0,11843749.0,1000.0,1000.0,980.0,1000.0,980.0,11843749.0,NABIL
2018-04-09,356,35267.0,35649958.0,1030.0,1030.0,994.0,994.0,994.0,35649958.0,NABIL
2018-04-08,270,31730.0,31438392.0,1010.0,1010.0,972.0,1010.0,972.0,31438392.0,NABIL
2018-04-05,268,27949.0,27130865.0,978.0,978.0,965.0,965.0,965.0,27130865.0,NABIL
2018-04-04,143,16959.0,16258088.0,965.0,965.0,950.0,965.0,950.0,16258088.0,NABIL
2018-04-03,113,11371.0,10755354.0,950.0,950.0,939.0,939.0,939.0,10755354.0,NABIL
2018-04-02,99,8678.0,8183555.0,949.0,949.0,937.0,949.0,937.0,8183555.0,NABIL
2018-04-01,186,15347.0,14400984.0,975.0,975.0,917.0,917.0,917.0,14400984.0,NABIL
2018-03-29,213,18810.0,18319193.0,987.0,987.0,967.0,987.0,967.0,18319193.0,NABIL
2018-03-28,214,23753.0,22625884.0,968.0,968.0,931.0,931.0,931.0,22625884.0,NABIL
2018-03-27,225,25557.0,23304842.0,950.0,950.0,888.0,950.0,888.0,23304842.0,NABIL
2018-03-26,209,16921.0,15870121.0,965.0,965.0,920.0,920.0,920.0,15870121.0,NABIL
2018-03-22,215,20012.0,19557394.0,990.0,990.0,969.0,990.0,969.0,19557394.0,NABIL
2018-03-21,266,20783.0,20629079.0,1001.0,1001.0,985.0,985.0,985.0,20629079.0,NABIL
2018-03-20,171,23717.0,23766543.0,1015.0,1015.0,998.0,1015.0,998.0,23766543.0,NABIL
2018-03-19,122,12030.0,12261050.0,1030.0,1030.0,1012.0,1012.0,1012.0,12261050.0,NABIL
2018-03-18,110,12162.0,12445533.0,1029.0,1029.0,1019.0,1029.0,1019.0,12445533.0,NABIL
2018-03-15,151,11196.0,11519949.0,1035.0,1035.0,1023.0,1023.0,1023.0,11519949.0,NABIL
2018-03-14,107,9600.0,9895232.0,1040.0,1040.0,1030.0,1040.0,1030.0,9895232.0,NABIL
2018-03-13,141,14786.0,15241365.0,1041.0,1041.0,1024.0,1024.0,1024.0,15241365.0,NABIL
2018-03-12,95,8110.0,8421984.0,1043.0,1043.0,1035.0,1043.0,1035.0,8421984.0,NABIL
2018-03-11,111,11768.0,12328304.0,1060.0,1060.0,1040.0,1040.0,1040.0,12328304.0,NABIL
2018-03-07,142,21280.0,22518994.0,1065.0,1065.0,1051.0,1065.0,1051.0,22518994.0,NABIL
2018-03-06,88,15880.0,16382778.0,1060.0,1060.0,1025.0,1025.0,1025.0,16382778.0,NABIL
2018-03-05,95,9593.0,9930691.0,1070.0,1070.0,1031.0,1070.0,1031.0,9930691.0,NABIL
2018-03-04,137,13490.0,13943999.0,1045.0,1045.0,1022.0,1022.0,1022.0,13943999.0,NABIL
2018-02-28,113,12588.0,13355553.0,1067.0,1067.0,1055.0,1067.0,1055.0,13355553.0,NABIL
2018-02-27,64,19270.0,20383380.0,1075.0,1075.0,1055.0,1055.0,1055.0,20383380.0,NABIL
2018-02-26,98,12348.0,13147101.0,1085.0,1085.0,1059.0,1085.0,1059.0,13147101.0,NABIL
2018-02-25,97,10593.0,11396582.0,1090.0,1090.0,1065.0,1065.0,1065.0,11396582.0,NABIL
2018-02-22,85,8036.0,8754206.0,1100.0,1100.0,1086.0,1100.0,1086.0,8754206.0,NABIL
2018-02-21,41,2594.0,2833586.0,1096.0,1096.0,1085.0,1085.0,1085.0,2833586.0,NABIL
2018-02-20,113,9378.0,10334586.0,1130.0,1130.0,1093.0,1130.0,1093.0,10334586.0,NABIL
2018-02-18,186,19540.0,21802656.0,1126.0,1126.0,1106.0,1106.0,1106.0,21802656.0,NABIL
2018-02-15,159,18692.0,20360424.0,1104.0,1104.0,1075.0,1104.0,1075.0,20360424.0,NABIL
2018-02-14,98,11870.0,12624699.0,1075.0,1075.0,1060.0,1060.0,1060.0,12624699.0,NABIL
2018-02-12,73,6125.0,6533434.0,1074.0,1074.0,1061.0,1074.0,1061.0,6533434.0,NABIL
2018-02-11,69,6351.0,6760781.0,1070.0,1070.0,1060.0,1060.0,1060.0,6760781.0,NABIL
2018-02-08,78,8717.0,9272016.0,1070.0,1070.0,1057.0,1070.0,1057.0,9272016.0,NABIL
2018-02-07,75,7436.0,7896306.0,1066.0,1066.0,1060.0,1060.0,1060.0,7896306.0,NABIL
2018-02-06,69,4578.0,4892085.0,1073.0,1073.0,1065.0,1073.0,1065.0,4892085.0,NABIL
2018-02-05,119,12146.0,13121803.0,1092.0,1092.0,1074.0,1074.0,1074.0,13121803.0,NABIL
2018-02-04,155,19894.0,21733406.0,1099.0,1099.0,1086.0,1099.0,1086.0,21733406.0,NABIL
2018-02-01,145,12664.0,13798913.0,1098.0,1098.0,1075.0,1075.0,1075.0,13798913.0,NABIL
2018-01-31,120,10033.0,10680085.0,1070.0,1070.0,1058.0,1070.0,1058.0,10680085.0,NABIL
2018-01-29,127,11653.0,12243536.0,1055.0,1055.0,1045.0,1045.0,1045.0,12243536.0,NABIL
2018-01-28,115,10059.0,10552455.0,1055.0,1055.0,1044.0,1055.0,1044.0,10552455.0,NABIL
2018-01-25,77,8156.0,8413375.0,1039.0,1039.0,1020.0,1020.0,1020.0,8413375.0,NABIL
2018-01-24,177,19823.0,20147654.0,1032.0,1032.0,1010.0,1032.0,1010.0,20147654.0,NABIL
2018-01-23,74,6612.0,6832655.0,1040.0,1040.0,1030.0,1030.0,1030.0,6832655.0,NABIL
2018-01-22,76,11946.0,12404528.0,1043.0,1043.0,1033.0,1043.0,1033.0,12404528.0,NABIL
2018-01-21,126,12003.0,12403365.0,1045.0,1045.0,1025.0,1025.0,1025.0,12403365.0,NABIL
2018-01-17,159,20617.0,21075039.0,1045.0,1045.0,1010.0,1045.0,1010.0,21075039.0,NABIL
2018-01-16,197,22276.0,22954807.0,1066.0,1066.0,1025.0,1025.0,1025.0,22954807.0,NABIL
2018-01-14,89,9390.0,9958623.0,1073.0,1073.0,1055.0,1073.0,1055.0,9958623.0,NABIL
2018-01-10,112,12309.0,13268074.0,1093.0,1093.0,1070.0,1070.0,1070.0,13268074.0,NABIL
2018-01-09,83,9727.0,10622378.0,1100.0,1100.0,1089.0,1100.0,1089.0,10622378.0,NABIL
2018-01-08,92,14120.0,15355520.0,1097.0,1097.0,1080.0,1080.0,1080.0,15355520.0,NABIL
2018-01-07,91,8667.0,9375573.0,1090.0,1090.0,1074.0,1090.0,1074.0,9375573.0,NABIL
2018-01-04,64,7265.0,7729842.0,1081.0,1081.0,1059.0,1059.0,1059.0,7729842.0,NABIL
2018-01-03,95,12532.0,13419655.0,1100.0,1100.0,1050.0,1100.0,1050.0,13419655.0,NABIL
2018-01-02,172,24418.0,26436586.0,1101.0,1101.0,1065.0,1065.0,1065.0,26436586.0,NABIL
2018-01-01,100,15122.0,15815821.0,1065.0,1065.0,1020.0,1065.0,1020.0,15815821.0,NABIL
2017-12-31,174,19263.0,19872468.0,1090.0,1090.0,1015.0,1015.0,1015.0,19872468.0,NABIL
2017-12-28,151,15690.0,17372804.0,1129.0,1129.0,1085.0,1129.0,1085.0,17372804.0,NABIL
2017-12-27,41,2831.0,3218527.0,1143.0,1143.0,1130.0,1130.0,1130.0,3218527.0,NABIL
2017-12-26,32,2029.0,2324230.0,1155.0,1155.0,1130.0,1155.0,1130.0,2324230.0,NABIL
2017-12-24,42,4231.0,4869175.0,1155.0,1155.0,1148.0,1148.0,1148.0,4869175.0,NABIL
2017-12-21,35,4245.0,4876851.0,1160.0,1160.0,1145.0,1160.0,1145.0,4876851.0,NABIL
2017-12-20,33,2665.0,3077286.0,1160.0,1160.0,1145.0,1145.0,1145.0,3077286.0,NABIL
2017-12-19,26,2366.0,2738360.0,1161.0,1161.0,1155.0,1161.0,1155.0,2738360.0,NABIL
2017-12-18,23,1545.0,1794115.0,1164.0,1164.0,1160.0,1160.0,1160.0,1794115.0,NABIL
2017-12-17,37,3691.0,4269481.0,1160.0,1160.0,1150.0,1160.0,1150.0,4269481.0,NABIL
2017-12-14,9,1117.0,1297193.0,1169.0,1169.0,1159.0,1159.0,1159.0,1297193.0,NABIL
2017-12-13,23,2013.0,2332412.0,1160.0,1160.0,1155.0,1160.0,1155.0,2332412.0,NABIL
2017-12-12,12,950.0,1104025.0,1170.0,1170.0,1153.0,1153.0,1153.0,1104025.0,NABIL
2017-12-11,36,2773.0,3216181.0,1167.0,1167.0,1152.0,1167.0,1152.0,3216181.0,NABIL
2017-12-10,68,9654.0,11249659.0,1176.0,1176.0,1155.0,1155.0,1155.0,11249659.0,NABIL
2017-12-06,45,4018.0,4716696.0,1180.0,1180.0,1165.0,1180.0,1165.0,4716696.0,NABIL
2017-12-05,42,4113.0,4771619.0,1170.0,1170.0,1155.0,1155.0,1155.0,4771619.0,NABIL
2017-12-04,45,4406.0,5182918.0,1181.0,1181.0,1166.0,1181.0,1166.0,5182918.0,NABIL
2017-11-30,59,8116.0,9533877.0,1190.0,1190.0,1170.0,1170.0,1170.0,9533877.0,NABIL
2017-11-29,56,11254.0,13340119.0,1190.0,1190.0,1180.0,1190.0,1180.0,13340119.0,NABIL
2017-11-28,43,5031.0,5925569.0,1180.0,1180.0,1165.0,1165.0,1165.0,5925569.0,NABIL
2017-11-27,48,7045.0,8269855.0,1184.0,1184.0,1160.0,1184.0,1160.0,8269855.0,NABIL
2017-11-26,51,7461.0,8771195.0,1180.0,1180.0,1170.0,1170.0,1170.0,8771195.0,NABIL
2017-11-23,54,5085.0,5958916.0,1175.0,1175.0,1166.0,1175.0,1166.0,5958916.0,NABIL
2017-11-22,32,3050.0,3551417.0,1168.0,1168.0,1160.0,1160.0,1160.0,3551417.0,NABIL
2017-11-21,52,4337.0,4981260.0,1162.0,1162.0,1130.0,1162.0,1130.0,4981260.0,NABIL
2017-11-20,85,11937.0,13682716.0,1157.0,1157.0,1140.0,1140.0,1140.0,13682716.0,NABIL
2017-11-19,29,2558.0,3011830.0,1200.0,1200.0,1168.0,1200.0,1168.0,3011830.0,NABIL
